user_id,article_id_BWS,TOP-K_BWS
redl-FALTER_20220302_6B63F05963,FALTER_20220330_9754861B70,1
redl-FALTER_20220302_6B63F05963,FALTER_20211222_B0A321871F,2
redl-FALTER_20220302_6B63F05963,FALTER_20211222_94C6D5A908,3
redl-FALTER_20220302_6B63F05963,FALTER_20220126_884293D963,4
redl-FALTER_20220302_6B63F05963,FALTER_20220309_A08F92CAF9,5
redl-FALTER_20220302_6B63F05963,FALTER_20220202_CC707934FF,6
redl-FALTER_20220302_6B63F05963,FALTER_20220119_C283C25931,7
redl-FALTER_20220302_6B63F05963,FALTER_20221207_BA7F827DFF,8
redl-FALTER_20220302_6B63F05963,FALTER_20221026_792F2C3031,9
redl-FALTER_20220302_6B63F05963,FALTER_20221102_2F75E76A72,10
redl-FALTER_20220302_6B63F05963,FALTER_20220622_8709E32326,11
redl-FALTER_20220302_6B63F05963,FALTER_20220615_145274EAAE,12
redl-FALTER_20220302_6B63F05963,FALTER_20220209_5CA8DCBD6D,13
redl-FALTER_20220302_6B63F05963,FALTER_20220216_1011C22CF7,14
redl-FALTER_20220302_6B63F05963,FALTER_20221102_DAED2975D2,15
redl-FALTER_20220309_AA4443FB43,FALTER_20220112_065792B3FC,1
redl-FALTER_20220309_AA4443FB43,FALTER_20211222_BA08D62DF2,2
redl-FALTER_20220309_AA4443FB43,FALTER_20220824_56AF6D9EAD,3
redl-FALTER_20220309_AA4443FB43,FALTER_20221102_2F75E76A72,4
redl-FALTER_20220309_AA4443FB43,FALTER_20220202_CC707934FF,5
redl-FALTER_20220309_AA4443FB43,FALTER_20211222_B0A321871F,6
redl-FALTER_20220309_AA4443FB43,FALTER_20220330_9754861B70,7
redl-FALTER_20220309_AA4443FB43,FALTER_20220302_6B63F05963,8
redl-FALTER_20220309_AA4443FB43,FALTER_20221026_792F2C3031,9
redl-FALTER_20220309_AA4443FB43,FALTER_20220119_C283C25931,10
redl-FALTER_20220309_AA4443FB43,FALTER_20220216_1011C22CF7,11
redl-FALTER_20220309_AA4443FB43,FALTER_20221109_153991C14D,12
redl-FALTER_20220309_AA4443FB43,FALTER_20220223_CDDF5A96F6,13
redl-FALTER_20220309_AA4443FB43,FALTER_20220615_145274EAAE,14
redl-FALTER_20220309_AA4443FB43,FALTER_20220928_1A92012FF7,15
redl-FALTER_20220309_B94355B7B0,FALTER_20220126_A9C0B9BC16,1
redl-FALTER_20220309_B94355B7B0,FALTER_20220302_AE2F9C3E94,2
redl-FALTER_20220309_B94355B7B0,FALTER_20220713_60F369F8D9,3
redl-FALTER_20220309_B94355B7B0,FALTER_20220202_CC707934FF,4
redl-FALTER_20220309_B94355B7B0,FALTER_20220427_169DDC1CA3,5
redl-FALTER_20220309_B94355B7B0,FALTER_20221207_BA7F827DFF,6
redl-FALTER_20220309_B94355B7B0,FALTER_20221026_792F2C3031,7
redl-FALTER_20220309_B94355B7B0,FALTER_20220223_33CA357D9B,8
redl-FALTER_20220309_B94355B7B0,FALTER_20221102_2F75E76A72,9
redl-FALTER_20220309_B94355B7B0,FALTER_20211222_A35407C20B,10
redl-FALTER_20220309_B94355B7B0,FALTER_20220921_B6B7C27F2B,11
redl-FALTER_20220309_B94355B7B0,FALTER_20220511_FBF1B6E8BF,12
redl-FALTER_20220309_B94355B7B0,FALTER_20220223_CDDF5A96F6,13
redl-FALTER_20220309_B94355B7B0,FALTER_20220720_D1344797F8,14
redl-FALTER_20220309_B94355B7B0,FALTER_20221123_302438A100,15
redl-FALTER_20220406_38C88A35E2,FALTER_20220525_B332E0066F,1
redl-FALTER_20220406_38C88A35E2,FALTER_20220330_7D2AA6932F,2
redl-FALTER_20220406_38C88A35E2,FALTER_20221005_8731284309,3
redl-FALTER_20220406_38C88A35E2,FALTER_20220914_BB11B40DF6,4
redl-FALTER_20220406_38C88A35E2,FALTER_20220511_7BE8F36D6C,5
redl-FALTER_20220406_38C88A35E2,FALTER_20221116_A6633188CA,6
redl-FALTER_20220406_38C88A35E2,FALTER_20221123_B107F87D4A,7
redl-FALTER_20220406_38C88A35E2,FALTER_20220629_3529909DD4,8
redl-FALTER_20220406_38C88A35E2,FALTER_20221116_43D92DB2B6,9
redl-FALTER_20220406_38C88A35E2,FALTER_20220202_E625782B2C,10
redl-FALTER_20220406_38C88A35E2,FALTER_20220427_169DDC1CA3,11
redl-FALTER_20220406_38C88A35E2,FALTER_20220706_2AF1A0F833,12
redl-FALTER_20220406_38C88A35E2,FALTER_20211222_A35407C20B,13
redl-FALTER_20220406_38C88A35E2,FALTER_20220302_6B63F05963,14
redl-FALTER_20220406_38C88A35E2,FALTER_20220119_3950CABE72,15
redl-FALTER_20220525_AAC04CD024,FALTER_20220119_8190E7DBA5,1
redl-FALTER_20220525_AAC04CD024,FALTER_20211215_BFB69B2539,2
redl-FALTER_20220525_AAC04CD024,FALTER_20221026_2CF43A5759,3
redl-FALTER_20220525_AAC04CD024,FALTER_20221019_FC2968F41C,4
redl-FALTER_20220525_AAC04CD024,FALTER_20220302_E77A8F4F19,5
redl-FALTER_20220525_AAC04CD024,FALTER_20220323_2CE7FEE241,6
redl-FALTER_20220525_AAC04CD024,FALTER_20220511_71668B1344,7
redl-FALTER_20220525_AAC04CD024,FALTER_20220518_4460B08F42,8
redl-FALTER_20220525_AAC04CD024,FALTER_20220907_EAC44E3722,9
redl-FALTER_20220525_AAC04CD024,FALTER_20220316_2C171D199C,10
redl-FALTER_20220525_AAC04CD024,FALTER_20220622_12D7BAB3F9,11
redl-FALTER_20220525_AAC04CD024,FALTER_20220126_305FB76FE8,12
redl-FALTER_20220525_AAC04CD024,FALTER_20220914_5D43F08AA5,13
redl-FALTER_20220525_AAC04CD024,FALTER_20220518_B804602C3C,14
redl-FALTER_20220525_AAC04CD024,FALTER_20220302_19351A344E,15
redl-FALTER_20220601_B344719789,FALTER_20220824_55B72E76F9,1
redl-FALTER_20220601_B344719789,FALTER_20220413_EDC7023A23,2
redl-FALTER_20220601_B344719789,FALTER_20220629_2D1EF3F677,3
redl-FALTER_20220601_B344719789,FALTER_20220420_03E73B0284,4
redl-FALTER_20220601_B344719789,FALTER_20220323_9D2681AD74,5
redl-FALTER_20220601_B344719789,FALTER_20220323_A229E0EDC3,6
redl-FALTER_20220601_B344719789,FALTER_20220302_19351A344E,7
redl-FALTER_20220601_B344719789,FALTER_20220302_5B02AED7A2,8
redl-FALTER_20220601_B344719789,FALTER_20220302_0605724866,9
redl-FALTER_20220601_B344719789,FALTER_20220216_154FB2A50F,10
redl-FALTER_20220601_B344719789,FALTER_20220223_27DE9DFAF4,11
redl-FALTER_20220601_B344719789,FALTER_20220323_B272A60E63,12
redl-FALTER_20220601_B344719789,FALTER_20220921_22135BD9FB,13
redl-FALTER_20220601_B344719789,FALTER_20220302_A898C15939,14
redl-FALTER_20220601_B344719789,FALTER_20220309_1C6B8418BE,15
redl-FALTER_20220615_145274EAAE,FALTER_20220202_CC707934FF,1
redl-FALTER_20220615_145274EAAE,FALTER_20220330_9754861B70,2
redl-FALTER_20220615_145274EAAE,FALTER_20220223_CDDF5A96F6,3
redl-FALTER_20220615_145274EAAE,FALTER_20220928_1A92012FF7,4
redl-FALTER_20220615_145274EAAE,FALTER_20220713_4CEF55F4B7,5
redl-FALTER_20220615_145274EAAE,FALTER_20221026_792F2C3031,6
redl-FALTER_20220615_145274EAAE,FALTER_20220720_D1344797F8,7
redl-FALTER_20220615_145274EAAE,FALTER_20221207_BA7F827DFF,8
redl-FALTER_20220615_145274EAAE,FALTER_20221109_153991C14D,9
redl-FALTER_20220615_145274EAAE,FALTER_20220302_6B63F05963,10
redl-FALTER_20220615_145274EAAE,FALTER_20220511_FBF1B6E8BF,11
redl-FALTER_20220615_145274EAAE,FALTER_20221102_2F75E76A72,12
redl-FALTER_20220615_145274EAAE,FALTER_20221102_DAED2975D2,13
redl-FALTER_20220615_145274EAAE,FALTER_20220921_B6B7C27F2B,14
redl-FALTER_20220615_145274EAAE,FALTER_20211222_A35407C20B,15
stoeger-FALTER_20220413_3CDF83A3F8,FALTER_20211215_73A6B01646,1
stoeger-FALTER_20220413_3CDF83A3F8,FALTER_20220413_9AEE8E1BBF,2
stoeger-FALTER_20220413_3CDF83A3F8,FALTER_20220914_B55E65AFE0,3
stoeger-FALTER_20220413_3CDF83A3F8,FALTER_20220309_F7DC749A0D,4
stoeger-FALTER_20220413_3CDF83A3F8,FALTER_20220803_10E350D3D3,5
stoeger-FALTER_20220413_3CDF83A3F8,FALTER_20220504_BC34714783,6
stoeger-FALTER_20220413_3CDF83A3F8,FALTER_20220323_A9D672E0A5,7
stoeger-FALTER_20220413_3CDF83A3F8,FALTER_20220413_348108EC0E,8
stoeger-FALTER_20220413_3CDF83A3F8,FALTER_20220511_71668B1344,9
stoeger-FALTER_20220413_3CDF83A3F8,FALTER_20220810_39F6D9BF1E,10
stoeger-FALTER_20220413_3CDF83A3F8,FALTER_20220622_796906B417,11
stoeger-FALTER_20220413_3CDF83A3F8,FALTER_20220622_A64E9B9B08,12
stoeger-FALTER_20220413_3CDF83A3F8,FALTER_20220413_499899E292,13
stoeger-FALTER_20220413_3CDF83A3F8,FALTER_20220504_88561D5AE3,14
stoeger-FALTER_20220413_3CDF83A3F8,FALTER_20220413_101E5489B1,15
stoeger-FALTER_20220413_B4B8C0451D,FALTER_20220803_6DF6202032,1
stoeger-FALTER_20220413_B4B8C0451D,FALTER_20220223_8881BD5C76,2
stoeger-FALTER_20220413_B4B8C0451D,FALTER_20220420_5585FFA6A4,3
stoeger-FALTER_20220413_B4B8C0451D,FALTER_20220119_2B788365FB,4
stoeger-FALTER_20220413_B4B8C0451D,FALTER_20220824_9357B492F4,5
stoeger-FALTER_20220413_B4B8C0451D,FALTER_20220727_1EC5B851D7,6
stoeger-FALTER_20220413_B4B8C0451D,FALTER_20211215_73A6B01646,7
stoeger-FALTER_20220413_B4B8C0451D,FALTER_20221116_AC71774456,8
stoeger-FALTER_20220413_B4B8C0451D,FALTER_20220928_2319A44747,9
stoeger-FALTER_20220413_B4B8C0451D,FALTER_20220309_F7DC749A0D,10
stoeger-FALTER_20220413_B4B8C0451D,FALTER_20220706_4C4C72D656,11
stoeger-FALTER_20220413_B4B8C0451D,FALTER_20211222_E7A625F5A8,12
stoeger-FALTER_20220413_B4B8C0451D,FALTER_20220413_41501B8D61,13
stoeger-FALTER_20220413_B4B8C0451D,FALTER_20220518_F50851D983,14
stoeger-FALTER_20220413_B4B8C0451D,FALTER_20220413_8CAD826DDB,15
stoeger-FALTER_20220420_459211BC6C,FALTER_20220316_2C171D199C,1
stoeger-FALTER_20220420_459211BC6C,FALTER_20221130_047A3E3939,2
stoeger-FALTER_20220420_459211BC6C,FALTER_20211215_73A6B01646,3
stoeger-FALTER_20220420_459211BC6C,FALTER_20220223_8881BD5C76,4
stoeger-FALTER_20220420_459211BC6C,FALTER_20221026_FE82960967,5
stoeger-FALTER_20220420_459211BC6C,FALTER_20220216_7565FEF4B8,6
stoeger-FALTER_20220420_459211BC6C,FALTER_20220511_71668B1344,7
stoeger-FALTER_20220420_459211BC6C,FALTER_20220119_2B788365FB,8
stoeger-FALTER_20220420_459211BC6C,FALTER_20220119_5F00D905EC,9
stoeger-FALTER_20220420_459211BC6C,FALTER_20220223_8C186C7E33,10
stoeger-FALTER_20220420_459211BC6C,FALTER_20220511_945D8A7943,11
stoeger-FALTER_20220420_459211BC6C,FALTER_20220713_1238E421E5,12
stoeger-FALTER_20220420_459211BC6C,FALTER_20220504_4EED594815,13
stoeger-FALTER_20220420_459211BC6C,FALTER_20220706_C3E9B82B46,14
stoeger-FALTER_20220420_459211BC6C,FALTER_20220413_3CDF83A3F8,15
stoeger-FALTER_20220420_5585FFA6A4,FALTER_20220119_2B788365FB,1
stoeger-FALTER_20220420_5585FFA6A4,FALTER_20221019_E3973C2441,2
stoeger-FALTER_20220420_5585FFA6A4,FALTER_20220406_AAA4CF01A9,3
stoeger-FALTER_20220420_5585FFA6A4,FALTER_20220223_ECB5217761,4
stoeger-FALTER_20220420_5585FFA6A4,FALTER_20220223_8881BD5C76,5
stoeger-FALTER_20220420_5585FFA6A4,FALTER_20220504_BC34714783,6
stoeger-FALTER_20220420_5585FFA6A4,FALTER_20220413_49408E555D,7
stoeger-FALTER_20220420_5585FFA6A4,FALTER_20220216_E8D712E7FF,8
stoeger-FALTER_20220420_5585FFA6A4,FALTER_20220427_7C0FE67882,9
stoeger-FALTER_20220420_5585FFA6A4,FALTER_20220727_1EC5B851D7,10
stoeger-FALTER_20220420_5585FFA6A4,FALTER_20220622_A64E9B9B08,11
stoeger-FALTER_20220420_5585FFA6A4,FALTER_20221005_1E455DD354,12
stoeger-FALTER_20220420_5585FFA6A4,FALTER_20211215_73A6B01646,13
stoeger-FALTER_20220420_5585FFA6A4,FALTER_20220629_37298F6748,14
stoeger-FALTER_20220420_5585FFA6A4,FALTER_20220427_DED67CAAD1,15
stoeger-FALTER_20220427_7455A85A45,FALTER_20221116_DC6E8E9991,1
stoeger-FALTER_20220427_7455A85A45,FALTER_20221005_AEB2C76D66,2
stoeger-FALTER_20220427_7455A85A45,FALTER_20221130_047A3E3939,3
stoeger-FALTER_20220427_7455A85A45,FALTER_20220223_8881BD5C76,4
stoeger-FALTER_20220427_7455A85A45,FALTER_20220119_2B788365FB,5
stoeger-FALTER_20220427_7455A85A45,FALTER_20220727_1EC5B851D7,6
stoeger-FALTER_20220427_7455A85A45,FALTER_20221123_302438A100,7
stoeger-FALTER_20220427_7455A85A45,FALTER_20220406_0612DEC310,8
stoeger-FALTER_20220427_7455A85A45,FALTER_20220504_4EED594815,9
stoeger-FALTER_20220427_7455A85A45,FALTER_20220511_71668B1344,10
stoeger-FALTER_20220427_7455A85A45,FALTER_20220914_FB4D045DA6,11
stoeger-FALTER_20220427_7455A85A45,FALTER_20220119_D05D4C1D6D,12
stoeger-FALTER_20220427_7455A85A45,FALTER_20211215_73A6B01646,13
stoeger-FALTER_20220427_7455A85A45,FALTER_20220112_D9556A1623,14
stoeger-FALTER_20220427_7455A85A45,FALTER_20211215_57064DDF29,15
stoeger-FALTER_20220427_7C0FE67882,FALTER_20220727_1EC5B851D7,1
stoeger-FALTER_20220427_7C0FE67882,FALTER_20220511_63A4F6D2A6,2
stoeger-FALTER_20220427_7C0FE67882,FALTER_20220629_37298F6748,3
stoeger-FALTER_20220427_7C0FE67882,FALTER_20220504_BC34714783,4
stoeger-FALTER_20220427_7C0FE67882,FALTER_20220119_2B788365FB,5
stoeger-FALTER_20220427_7C0FE67882,FALTER_20220629_661E603601,6
stoeger-FALTER_20220427_7C0FE67882,FALTER_20221207_68BF0BBFD9,7
stoeger-FALTER_20220427_7C0FE67882,FALTER_20221109_58D4EAD745,8
stoeger-FALTER_20220427_7C0FE67882,FALTER_20220622_4B292E6584,9
stoeger-FALTER_20220427_7C0FE67882,FALTER_20220921_B9FD8D69D4,10
stoeger-FALTER_20220427_7C0FE67882,FALTER_20221012_CB2AB42489,11
stoeger-FALTER_20220427_7C0FE67882,FALTER_20220504_5747281EBB,12
stoeger-FALTER_20220427_7C0FE67882,FALTER_20221109_FDCC0EB7E1,13
stoeger-FALTER_20220427_7C0FE67882,FALTER_20211222_E7A625F5A8,14
stoeger-FALTER_20220427_7C0FE67882,FALTER_20220427_CC519945E0,15
stoeger-FALTER_20220427_DED67CAAD1,FALTER_20220316_2C171D199C,1
stoeger-FALTER_20220427_DED67CAAD1,FALTER_20211222_62A097197C,2
stoeger-FALTER_20220427_DED67CAAD1,FALTER_20220615_1EF1296218,3
stoeger-FALTER_20220427_DED67CAAD1,FALTER_20221130_047A3E3939,4
stoeger-FALTER_20220427_DED67CAAD1,FALTER_20220713_1238E421E5,5
stoeger-FALTER_20220427_DED67CAAD1,FALTER_20220413_3CDF83A3F8,6
stoeger-FALTER_20220427_DED67CAAD1,FALTER_20220525_6E2660BD13,7
stoeger-FALTER_20220427_DED67CAAD1,FALTER_20220309_54EDF6DE99,8
stoeger-FALTER_20220427_DED67CAAD1,FALTER_20220216_7565FEF4B8,9
stoeger-FALTER_20220427_DED67CAAD1,FALTER_20220323_A9D672E0A5,10
stoeger-FALTER_20220427_DED67CAAD1,FALTER_20220119_2B788365FB,11
stoeger-FALTER_20220427_DED67CAAD1,FALTER_20211215_AF0C90B712,12
stoeger-FALTER_20220427_DED67CAAD1,FALTER_20211222_E7A625F5A8,13
stoeger-FALTER_20220427_DED67CAAD1,FALTER_20220126_5FA47BB63A,14
stoeger-FALTER_20220427_DED67CAAD1,FALTER_20220921_54188C4144,15
stoeger-FALTER_20220504_B6B859584B,FALTER_20220119_2B788365FB,1
stoeger-FALTER_20220504_B6B859584B,FALTER_20220216_7565FEF4B8,2
stoeger-FALTER_20220504_B6B859584B,FALTER_20221130_047A3E3939,3
stoeger-FALTER_20220504_B6B859584B,FALTER_20220427_7C0FE67882,4
stoeger-FALTER_20220504_B6B859584B,FALTER_20220504_BC34714783,5
stoeger-FALTER_20220504_B6B859584B,FALTER_20220622_4B292E6584,6
stoeger-FALTER_20220504_B6B859584B,FALTER_20220817_48D18A9ED4,7
stoeger-FALTER_20220504_B6B859584B,FALTER_20220622_FAFF8126D9,8
stoeger-FALTER_20220504_B6B859584B,FALTER_20220824_9357B492F4,9
stoeger-FALTER_20220504_B6B859584B,FALTER_20220622_D73FF89946,10
stoeger-FALTER_20220504_B6B859584B,FALTER_20220713_1238E421E5,11
stoeger-FALTER_20220504_B6B859584B,FALTER_20221026_D394E4DE20,12
stoeger-FALTER_20220504_B6B859584B,FALTER_20220622_A64E9B9B08,13
stoeger-FALTER_20220504_B6B859584B,FALTER_20221130_3623C3579B,14
stoeger-FALTER_20220504_B6B859584B,FALTER_20220713_1D271A2558,15
stoeger-FALTER_20220504_BC34714783,FALTER_20220615_1EF1296218,1
stoeger-FALTER_20220504_BC34714783,FALTER_20220406_0612DEC310,2
stoeger-FALTER_20220504_BC34714783,FALTER_20220629_37298F6748,3
stoeger-FALTER_20220504_BC34714783,FALTER_20220427_1300084AD4,4
stoeger-FALTER_20220504_BC34714783,FALTER_20220420_E36D89532A,5
stoeger-FALTER_20220504_BC34714783,FALTER_20221005_0B9417B765,6
stoeger-FALTER_20220504_BC34714783,FALTER_20220309_42E429DB72,7
stoeger-FALTER_20220504_BC34714783,FALTER_20220504_5747281EBB,8
stoeger-FALTER_20220504_BC34714783,FALTER_20220817_512C1255EC,9
stoeger-FALTER_20220504_BC34714783,FALTER_20211222_E7A625F5A8,10
stoeger-FALTER_20220504_BC34714783,FALTER_20220713_1D271A2558,11
stoeger-FALTER_20220504_BC34714783,FALTER_20220831_FF44114BB6,12
stoeger-FALTER_20220504_BC34714783,FALTER_20220921_B9FD8D69D4,13
stoeger-FALTER_20220504_BC34714783,FALTER_20220803_C55FC5328C,14
stoeger-FALTER_20220504_BC34714783,FALTER_20211222_40076C3AB9,15
stoeger-FALTER_20220511_8FEB931E04,FALTER_20220216_2D0DCF702C,1
stoeger-FALTER_20220511_8FEB931E04,FALTER_20220504_BC34714783,2
stoeger-FALTER_20220511_8FEB931E04,FALTER_20221012_2408FD7581,3
stoeger-FALTER_20220511_8FEB931E04,FALTER_20220427_AA4173FFE3,4
stoeger-FALTER_20220511_8FEB931E04,FALTER_20220727_1EC5B851D7,5
stoeger-FALTER_20220511_8FEB931E04,FALTER_20220622_BF1AACBA04,6
stoeger-FALTER_20220511_8FEB931E04,FALTER_20220119_2B788365FB,7
stoeger-FALTER_20220511_8FEB931E04,FALTER_20220615_1EF1296218,8
stoeger-FALTER_20220511_8FEB931E04,FALTER_20220713_1238E421E5,9
stoeger-FALTER_20220511_8FEB931E04,FALTER_20220427_7C0FE67882,10
stoeger-FALTER_20220511_8FEB931E04,FALTER_20220824_9357B492F4,11
stoeger-FALTER_20220511_8FEB931E04,FALTER_20220427_DED67CAAD1,12
stoeger-FALTER_20220511_8FEB931E04,FALTER_20211215_73A6B01646,13
stoeger-FALTER_20220511_8FEB931E04,FALTER_20220622_A64E9B9B08,14
stoeger-FALTER_20220511_8FEB931E04,FALTER_20220629_37298F6748,15
stoeger-FALTER_20220511_945D8A7943,FALTER_20220504_BC34714783,1
stoeger-FALTER_20220511_945D8A7943,FALTER_20220316_2C171D199C,2
stoeger-FALTER_20220511_945D8A7943,FALTER_20220119_2B788365FB,3
stoeger-FALTER_20220511_945D8A7943,FALTER_20221130_047A3E3939,4
stoeger-FALTER_20220511_945D8A7943,FALTER_20220914_789F55AA48,5
stoeger-FALTER_20220511_945D8A7943,FALTER_20220615_1EF1296218,6
stoeger-FALTER_20220511_945D8A7943,FALTER_20220119_88BF0DA0BF,7
stoeger-FALTER_20220511_945D8A7943,FALTER_20220413_3CDF83A3F8,8
stoeger-FALTER_20220511_945D8A7943,FALTER_20220330_A80F74C286,9
stoeger-FALTER_20220511_945D8A7943,FALTER_20220615_64F3A41146,10
stoeger-FALTER_20220511_945D8A7943,FALTER_20211222_E7A625F5A8,11
stoeger-FALTER_20220511_945D8A7943,FALTER_20220112_F52ECB2C11,12
stoeger-FALTER_20220511_945D8A7943,FALTER_20211222_70B71EF639,13
stoeger-FALTER_20220511_945D8A7943,FALTER_20220713_932271D866,14
stoeger-FALTER_20220511_945D8A7943,FALTER_20220810_39F6D9BF1E,15
stoeger-FALTER_20220518_B1F6C572A8,FALTER_20220518_C2AF7B89DE,1
stoeger-FALTER_20220518_B1F6C572A8,FALTER_20220518_1B9E34C8DD,2
stoeger-FALTER_20220518_B1F6C572A8,FALTER_20220504_BC34714783,3
stoeger-FALTER_20220518_B1F6C572A8,FALTER_20220525_CBA5FCF2F5,4
stoeger-FALTER_20220518_B1F6C572A8,FALTER_20220608_154E5D2AE8,5
stoeger-FALTER_20220518_B1F6C572A8,FALTER_20220518_15FDDA31FA,6
stoeger-FALTER_20220518_B1F6C572A8,FALTER_20220330_B0BC0E3F60,7
stoeger-FALTER_20220518_B1F6C572A8,FALTER_20220727_1EC5B851D7,8
stoeger-FALTER_20220518_B1F6C572A8,FALTER_20220323_C64775B15C,9
stoeger-FALTER_20220518_B1F6C572A8,FALTER_20220316_A159C3BA90,10
stoeger-FALTER_20220518_B1F6C572A8,FALTER_20220629_37298F6748,11
stoeger-FALTER_20220518_B1F6C572A8,FALTER_20221116_0FCB20CC6E,12
stoeger-FALTER_20220518_B1F6C572A8,FALTER_20220914_B55E65AFE0,13
stoeger-FALTER_20220518_B1F6C572A8,FALTER_20220202_8A22DF6A47,14
stoeger-FALTER_20220518_B1F6C572A8,FALTER_20220511_419A1ECDD7,15
stoeger-FALTER_20220525_ED45427570,FALTER_20221102_0CC30051D1,1
stoeger-FALTER_20220525_ED45427570,FALTER_20220316_2C171D199C,2
stoeger-FALTER_20220525_ED45427570,FALTER_20220928_6FEA039BD9,3
stoeger-FALTER_20220525_ED45427570,FALTER_20221130_047A3E3939,4
stoeger-FALTER_20220525_ED45427570,FALTER_20220119_2B788365FB,5
stoeger-FALTER_20220525_ED45427570,FALTER_20221019_E3973C2441,6
stoeger-FALTER_20220525_ED45427570,FALTER_20220406_0612DEC310,7
stoeger-FALTER_20220525_ED45427570,FALTER_20220504_BC34714783,8
stoeger-FALTER_20220525_ED45427570,FALTER_20211215_73A6B01646,9
stoeger-FALTER_20220525_ED45427570,FALTER_20220427_DED67CAAD1,10
stoeger-FALTER_20220525_ED45427570,FALTER_20220622_A64E9B9B08,11
stoeger-FALTER_20220525_ED45427570,FALTER_20220727_1EC5B851D7,12
stoeger-FALTER_20220525_ED45427570,FALTER_20211222_E7A625F5A8,13
stoeger-FALTER_20220525_ED45427570,FALTER_20220427_7C0FE67882,14
stoeger-FALTER_20220525_ED45427570,FALTER_20220629_37298F6748,15
stoeger-FALTER_20220615_1EF1296218,FALTER_20220316_2C171D199C,1
stoeger-FALTER_20220615_1EF1296218,FALTER_20221130_047A3E3939,2
stoeger-FALTER_20220615_1EF1296218,FALTER_20220803_F6FBD645BC,3
stoeger-FALTER_20220615_1EF1296218,FALTER_20220119_2B788365FB,4
stoeger-FALTER_20220615_1EF1296218,FALTER_20211215_73A6B01646,5
stoeger-FALTER_20220615_1EF1296218,FALTER_20220629_37298F6748,6
stoeger-FALTER_20220615_1EF1296218,FALTER_20220504_BC34714783,7
stoeger-FALTER_20220615_1EF1296218,FALTER_20211222_E7A625F5A8,8
stoeger-FALTER_20220615_1EF1296218,FALTER_20220518_E8A03F213C,9
stoeger-FALTER_20220615_1EF1296218,FALTER_20220504_01900AB8A3,10
stoeger-FALTER_20220615_1EF1296218,FALTER_20221130_040A811F32,11
stoeger-FALTER_20220615_1EF1296218,FALTER_20220810_39F6D9BF1E,12
stoeger-FALTER_20220615_1EF1296218,FALTER_20211222_FD8F17EAB4,13
stoeger-FALTER_20220615_1EF1296218,FALTER_20220112_8251F74DB5,14
stoeger-FALTER_20220615_1EF1296218,FALTER_20220223_F82A34E466,15
stoeger-FALTER_20220615_327600BBFE,FALTER_20220406_C7A4C774D9,1
stoeger-FALTER_20220615_327600BBFE,FALTER_20220622_A64E9B9B08,2
stoeger-FALTER_20220615_327600BBFE,FALTER_20220629_37298F6748,3
stoeger-FALTER_20220615_327600BBFE,FALTER_20220323_6EE2704E74,4
stoeger-FALTER_20220615_327600BBFE,FALTER_20221012_73BD330C9A,5
stoeger-FALTER_20220615_327600BBFE,FALTER_20221130_047A3E3939,6
stoeger-FALTER_20220615_327600BBFE,FALTER_20220504_BC34714783,7
stoeger-FALTER_20220615_327600BBFE,FALTER_20211222_E7A625F5A8,8
stoeger-FALTER_20220615_327600BBFE,FALTER_20220316_2C171D199C,9
stoeger-FALTER_20220615_327600BBFE,FALTER_20220406_0612DEC310,10
stoeger-FALTER_20220615_327600BBFE,FALTER_20220309_0CD87C4668,11
stoeger-FALTER_20220615_327600BBFE,FALTER_20220427_DED67CAAD1,12
stoeger-FALTER_20220615_327600BBFE,FALTER_20220810_C88BE835F6,13
stoeger-FALTER_20220615_327600BBFE,FALTER_20211215_5C9D01B8DE,14
stoeger-FALTER_20220615_327600BBFE,FALTER_20220615_00596FE79C,15
thurnher-FALTER_20220420_BC9404FF41,FALTER_20220202_CC707934FF,1
thurnher-FALTER_20220420_BC9404FF41,FALTER_20220427_169DDC1CA3,2
thurnher-FALTER_20220420_BC9404FF41,FALTER_20220720_D1344797F8,3
thurnher-FALTER_20220420_BC9404FF41,FALTER_20220316_6C068A7877,4
thurnher-FALTER_20220420_BC9404FF41,FALTER_20221116_A6633188CA,5
thurnher-FALTER_20220420_BC9404FF41,FALTER_20221109_DEA41CC1CA,6
thurnher-FALTER_20220420_BC9404FF41,FALTER_20221109_153991C14D,7
thurnher-FALTER_20220420_BC9404FF41,FALTER_20221116_43D92DB2B6,8
thurnher-FALTER_20220420_BC9404FF41,FALTER_20220914_3A40909FEF,9
thurnher-FALTER_20220420_BC9404FF41,FALTER_20221123_302438A100,10
thurnher-FALTER_20220420_BC9404FF41,FALTER_20220511_71668B1344,11
thurnher-FALTER_20220420_BC9404FF41,FALTER_20220316_2C171D199C,12
thurnher-FALTER_20220420_BC9404FF41,FALTER_20220706_8CD3003E2A,13
thurnher-FALTER_20220420_BC9404FF41,FALTER_20211222_A35407C20B,14
thurnher-FALTER_20220420_BC9404FF41,FALTER_20220907_32FFE15B42,15
thurnher-FALTER_20220427_EAD82E8BFA,FALTER_20220427_C2A595CE2C,1
thurnher-FALTER_20220427_EAD82E8BFA,FALTER_20220427_DED67CAAD1,2
thurnher-FALTER_20220427_EAD82E8BFA,FALTER_20221019_514C421A69,3
thurnher-FALTER_20220427_EAD82E8BFA,FALTER_20220427_3DEB29E6EB,4
thurnher-FALTER_20220427_EAD82E8BFA,FALTER_20220316_A159C3BA90,5
